WellID,Date,MethodID,CHP,THP,Temp,Choke,Qinj,Bo,Zed,SpgO,SpgGP,Rel_Oper_Press,Rel_Crit_Press,WC,Test_Oil
207,12/15/2000,9005,98.283003,88.18446,0,4,3.3,1.046865,0.963709,0.92544,0.922,0.897250362,0.551168,0.08253125,7048.646
100,12/16/2000,9009,122.32038,80.55128426,0,3.4,4,1.048833,0.9568781,0.92544,0.922,0.658527093,0.5518072,5.350877,6351.217
200,12/16/2000,9009,116.63106,79.90446547,0,3.25,2.461818,1.051332,0.948521,0.92544,0.922,0.685104512,0.5534472,0.2431452,4537.767
107,12/16/2000,9005,126.58737,104.3041953,0,4.0625,3.3,1.050473,0.9513669,0.92544,0.922,0.82397,0.5513015,0.4129442,6812.752
106,12/16/2000,9005,96.71844,86.76213,0,4,2.7,1.048897,0.9566595,0.92544,0.922,0.897058824,0.5563831,0.08483098,3258.658
108,12/16/2000,9005,88.18446,82.49514,0,4.06,2.3,1.048939,0.9565189,0.92544,0.922,0.935483871,0.5541764,0.1226385,4302.943
112,12/16/2000,9005,102.40776,86.050965,0,4.063,2.8,1.047171,0.9626229,0.92544,0.922,0.840277778,0.5532191,0.2489655,7116.397
207,12/16/2000,9005,99.04157426,88.18446,0,4,3.3,1.046935,0.9634609,0.92544,0.922,0.890378214,0.5511001,0.08253571,7048.646
100,12/17/2000,9009,122.32038,81.02540374,0,3.4,4,1.048897,0.9566595,0.92544,0.922,0.66240314,0.5518045,5.368138,6349.572
200,12/17/2000,9009,116.63106,83.5618875,0,3.25,2.708,1.050285,0.9519947,0.92544,0.922,0.716463415,0.5538793,0.2427419,4538.268
106,12/17/2000,9005,96.71844,86.76213,0,4,2.7,1.047677,0.9608517,0.92544,0.922,0.897058824,0.5563954,0.08452044,3258.668
107,12/17/2000,9005,126.58737,104.2093827,0,4.0625,3.3,1.05053,0.9511785,0.92544,0.922,0.823221011,0.5512983,0.4129545,6812.815
112,12/17/2000,9005,102.40776,86.52507026,0,4.063,2.8,1.047229,0.9624211,0.92544,0.922,0.844907361,0.5532167,0.2465517,7116.353
108,12/17/2000,9005,88.18446,82.49514,0,4.06,2.3,1.048998,0.9563159,0.92544,0.922,0.935483871,0.554175,0.1226473,4302.574
207,12/17/2000,9005,99.65792674,88.18446,0,4,3.3,1.046991,0.9632592,0.92544,0.922,0.884871509,0.5510482,0.08254018,7048.646
100,12/18/2000,9009,122.32038,84.29676274,0,3.4,4,1.047574,0.9612092,0.92544,0.922,0.689147326,0.5518882,5.385398,6347.927
200,12/18/2000,9009,116.63106,87.06690687,0,3.25,2.708,1.049271,0.9553937,0.92544,0.922,0.74651561,0.5539225,0.2423387,4538.77
107,12/18/2000,9005,125.16504,107.528148,0,4.0625,3.264727,1.049424,0.9548776,0.92544,0.922,0.859090909,0.551403,0.4129649,6812.879
106,12/18/2000,9005,96.71844,86.76213,0,4,2.7,1.046497,0.9650262,0.92544,0.922,0.897058824,0.5564075,0.0842099,3258.678
108,12/18/2000,9005,88.18446,82.49514,0,4.06,2.3,1.049132,0.9558628,0.92544,0.922,0.935483871,0.5541717,0.1226561,4302.205
112,12/18/2000,9005,102.40776,87.42588874,0,4.063,2.8,1.047335,0.9620484,0.92544,0.922,0.85370375,0.5532125,0.2441379,7116.308
207,12/18/2000,9005,100.98543,88.18446,0,4,3.3,1.047114,0.9628247,0.92544,0.922,0.873239437,0.5509312,0.08254464,7048.646
100,12/19/2000,9009,122.32038,85.197567,0,3.4,4,1.047681,0.9608361,0.92544,0.922,0.696511628,0.5518833,5.402658,6346.282
200,12/19/2000,9009,116.63106,87.473295,0,3.25,2.708,1.047255,0.9623279,0.92544,0.922,0.75,0.5540024,0.2419355,4539.271
106,12/19/2000,9005,96.71844,86.76213,0,4,2.7,1.046639,0.964515,0.92544,0.922,0.897058824,0.5564032,0.08389937,3258.688
107,12/19/2000,9005,125.591739,107.8600203,0,4.0625,3.262455,1.049466,0.9547368,0.92544,0.922,0.858814609,0.5513679,0.4129752,6812.942
112,12/19/2000,9005,102.40776,88.18446,0,4.063,2.8,1.047432,0.9617066,0.92544,0.922,0.861111111,0.5532086,0.2417241,7116.264
108,12/19/2000,9005,88.18446,82.49514,0,4.06,2.3,1.046678,0.9643756,0.92544,0.922,0.935483871,0.5542779,0.1226649,4301.837
207,12/19/2000,9005,102.2181065,88.18446,0,4,3.3,1.047229,0.9624211,0.92544,0.922,0.8627088,0.550821,0.08254911,7048.645
100,12/20/2000,9009,122.32038,86.193198,0,3.4,4,1.047784,0.9604784,0.92544,0.922,0.704651163,0.5518734,5.419919,6344.637
200,12/20/2000,9009,116.63106,88.42151974,0,3.25,2.708,1.047375,0.9619086,0.92544,0.922,0.758130122,0.5539995,0.2415323,4539.772
107,12/20/2000,9005,125.8287845,107.9074407,0,4.0625,3.254545,1.049489,0.9546585,0.92544,0.922,0.857573576,0.5513359,0.4129855,6813.004
106,12/20/2000,9005,96.71844,86.76213,0,4,2.7,1.046782,0.9640036,0.92544,0.922,0.897058824,0.5564044,0.08358884,3258.698
108,12/20/2000,9005,88.18446,82.49514,0,4.06,2.3,1.046834,0.9638175,0.92544,0.922,0.935483871,0.5542687,0.1226737,4301.468
112,12/20/2000,9005,102.40776,88.99045174,0,4.063,2.8,1.047517,0.9614114,0.92544,0.922,0.868981528,0.5531998,0.2393103,7116.219
207,12/20/2000,9005,103.4982177,88.18446,0,4,3.3,1.047348,0.9620018,0.92544,0.922,0.85203844,0.5507066,0.08255357,7048.645
100,12/21/2000,9009,122.32038,86.66730326,0,3.4,4,1.047852,0.960245,0.92544,0.922,0.708527093,0.5518706,5.43718,6342.993
200,12/21/2000,9009,116.63106,89.037858,0,3.25,2.708,1.04745,0.9616445,0.92544,0.922,0.763414634,0.5539978,0.241129,4540.274
106,12/21/2000,9005,96.71844,86.76213,0,4,2.7,1.046878,0.9636624,0.92544,0.922,0.897058824,0.5563997,0.0832783,3258.709
107,12/21/2000,9005,125.733972,107.8600203,0,4.0625,3.252273,1.04948,0.9546898,0.92544,0.922,0.8578431,0.5513384,0.4129959,6813.068
112,12/21/2000,9005,102.40776,89.36973026,0,4.063,2.8,1.047592,0.9611471,0.92544,0.922,0.872685139,0.5531968,0.2368965,7116.175
108,12/21/2000,9005,88.18446,82.49514,0,4.06,2.3,1.046939,0.9634453,0.92544,0.922,0.935483871,0.5542662,0.1226825,4301.1
207,12/21/2000,9005,104.399022,88.18446,0,4,3.3,1.047432,0.9617066,0.92544,0.922,0.844686649,0.5506265,0.08255804,7048.645
100,12/22/2000,9009,122.32038,86.99918974,0,3.4,4,1.047892,0.9601049,0.92544,0.922,0.711240349,0.5518692,5.45444,6341.348
200,12/22/2000,9009,116.63106,89.464557,0,3.25,2.708,1.047521,0.9613958,0.92544,0.922,0.767073171,0.5539907,0.2407258,4540.775
107,12/22/2000,9005,126.0658585,107.670381,0,4.0625,3.249909,1.049512,0.9545803,0.92544,0.922,0.854080417,0.5513088,0.4130062,6813.131
106,12/22/2000,9005,96.71844,86.76213,0,4,2.7,1.046978,0.9633057,0.92544,0.922,0.897058824,0.5564005,0.08296777,3258.719
108,12/22/2000,9005,88.18446,82.49514,0,4.06,2.3,1.04704,0.9630885,0.92544,0.922,0.935483871,0.5542583,0.1226913,4300.73
112,12/22/2000,9005,102.40776,89.749023,0,4.063,2.8,1.047668,0.9608827,0.92544,0.922,0.876388889,0.5531937,0.2344828,7116.131
207,12/22/2000,9005,105.25242,88.18446,0,4,3.3,1.047512,0.9614269,0.92544,0.922,0.837837838,0.5505551,0.0825625,7048.644
100,12/23/2000,9009,122.32038,87.71035474,0,3.4,4,1.048045,0.9595757,0.92544,0.922,0.717054302,0.551862,5.4717,6339.703
200,12/23/2000,9009,116.63106,90.175722,0,3.25,2.708,1.047597,0.9611315,0.92544,0.922,0.773170732,0.5539889,0.2403226,4541.276
106,12/23/2000,9005,96.71844,86.76213,0,4,2.7,1.047101,0.9628713,0.92544,0.922,0.897058824,0.5564016,0.08265723,3258.729
107,12/23/2000,9005,125.8287845,107.4333213,0,4.0625,3.252091,1.049489,0.9546585,0.92544,0.922,0.853805603,0.5513321,0.4130165,6813.194
112,12/23/2000,9005,102.40776,90.41278174,0,4.063,2.8,1.047771,0.960525,0.92544,0.922,0.882870417,0.5531896,0.232069,7116.085
108,12/23/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047167,0.9626384,0.92544,0.922,0.935483871,0.5542553,0.1227001,4300.361
207,12/23/2000,9005,105.8687583,88.18446,0,4,3.3,1.04757,0.9612248,0.92544,0.922,0.832960181,0.5504965,0.08256696,7048.644
100,12/24/2000,9009,122.32038,88.326693,0,3.4,4,1.048099,0.9593887,0.92544,0.922,0.722093023,0.5518599,5.488961,6338.06
200,12/24/2000,9009,116.63106,90.79206026,0,3.25,2.708,1.047686,0.9608206,0.92544,0.922,0.778455244,0.5539868,0.2399193,4541.778
107,12/24/2000,9005,125.733972,107.5755685,0,4.0625,3.260909,1.04948,0.9546898,0.92544,0.922,0.855580769,0.5513512,0.4130269,6813.257
106,12/24/2000,9005,96.71844,86.76213,0,4,2.7,1.047229,0.9624211,0.92544,0.922,0.897058824,0.5563971,0.0823467,3258.739
108,12/24/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047321,0.962095,0.92544,0.922,0.935483871,0.5542516,0.1227089,4299.993
112,12/24/2000,9005,102.40776,91.171353,0,4.063,2.8,1.047892,0.9601049,0.92544,0.922,0.890277778,0.5531794,0.2296552,7116.042
207,12/24/2000,9005,106.67475,88.18446,0,4,3.3,1.047646,0.9609605,0.92544,0.922,0.826666667,0.5504285,0.08257143,7048.643
100,12/25/2000,9009,122.32038,88.753392,0,3.4,4,1.04814,0.9592486,0.92544,0.922,0.725581395,0.5518584,5.506221,6336.415
200,12/25/2000,9009,116.63106,91.50322526,0,3.25,2.708,1.047762,0.9605561,0.92544,0.922,0.784552805,0.553985,0.2395161,4542.279
106,12/25/2000,9005,96.71844,86.76213,0,4,2.7,1.047344,0.9620173,0.92544,0.922,0.897058824,0.5563981,0.08203616,3258.749
107,12/25/2000,9005,125.733972,107.243682,0,4.0625,3.268273,1.04948,0.9546898,0.92544,0.922,0.852941176,0.5513675,0.4130372,6813.32
112,12/25/2000,9005,102.40776,91.64545826,0,4.063,2.8,1.047964,0.9598559,0.92544,0.922,0.894907361,0.5531765,0.2272414,7115.997
108,12/25/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047428,0.9617221,0.92544,0.922,0.935483871,0.5542436,0.1227177,4299.625
207,12/25/2000,9005,107.243682,88.18446,0,4,3.3,1.047699,0.9607739,0.92544,0.922,0.822281167,0.5503787,0.08257589,7048.643
100,12/26/2000,9009,122.32038,92.166984,0,3.4,4,1.048558,0.9578145,0.92544,0.922,0.753488372,0.5518326,5.523482,6334.771
200,12/26/2000,9009,116.63106,92.166984,0,3.25,2.708,1.047847,0.9602605,0.92544,0.922,0.790243902,0.553983,0.2391129,4542.781
107,12/26/2000,9005,125.6865657,107.1962757,0,4.0625,3.275636,1.049475,0.9547055,0.92544,0.922,0.852885709,0.5513813,0.4130475,6813.383
106,12/26/2000,9005,96.71844,86.76213,0,4,2.7,1.047468,0.9615823,0.92544,0.922,0.897058824,0.5563936,0.08172563,3258.759
108,12/26/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047548,0.9613025,0.92544,0.922,0.935483871,0.5542407,0.1227265,4299.255
112,12/26/2000,9005,102.40776,92.166984,0,4.063,2.8,1.048045,0.9595757,0.92544,0.922,0.9,0.5531732,0.2248276,7115.953
207,12/26/2000,9005,108.0496737,88.18446,0,4,3.3,1.047775,0.9605095,0.92544,0.922,0.816147397,0.550305,0.08258036,7048.643
100,12/27/2000,9009,122.32038,92.878149,0,3.4,4,1.048631,0.9575649,0.92544,0.922,0.759302326,0.5518295,5.540742,6333.128
200,12/27/2000,9009,116.63106,92.97297574,0,3.25,2.708,1.047951,0.9599026,0.92544,0.922,0.797154512,0.5539751,0.2387097,4543.283
106,12/27/2000,9005,96.71844,86.76213,0,4,2.7,1.047615,0.9610693,0.92544,0.922,0.897058824,0.5563949,0.08141509,3258.769
107,12/27/2000,9005,125.9710317,107.7652077,0,4.0625,3.284,1.049503,0.9546116,0.92544,0.922,0.855476106,0.551376,0.4130579,6813.446
112,12/27/2000,9005,102.40776,92.97297574,0,4.063,2.8,1.048167,0.9591551,0.92544,0.922,0.907870417,0.5531684,0.2224138,7115.908
108,12/27/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047695,0.9607894,0.92544,0.922,0.935483871,0.5542317,0.1227353,4298.887
207,12/27/2000,9005,108.9978843,88.18446,0,4,3.3,1.047865,0.9601983,0.92544,0.922,0.809047447,0.55022,0.08258482,7048.642
100,12/28/2000,9009,122.32038,93.54190774,0,3.4,4,1.048695,0.9573464,0.92544,0.922,0.764728721,0.5518268,5.558002,6331.485
200,12/28/2000,9009,116.63106,93.82637374,0,3.25,2.708,1.048068,0.9594977,0.92544,0.922,0.804471585,0.5539722,0.2383064,4543.784
107,12/28/2000,9005,126.6347905,108.0496737,0,4.0625,3.291,1.049568,0.9543925,0.92544,0.922,0.853238461,0.55134,0.4130682,6813.509
106,12/28/2000,9005,96.71844,86.76213,0,4,2.7,1.047766,0.9605406,0.92544,0.922,0.897058824,0.5563906,0.08110456,3258.779
108,12/28/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047847,0.9602605,0.92544,0.922,0.935483871,0.554228,0.1227441,4298.518
112,12/28/2000,9005,102.40776,93.82637374,0,4.063,2.8,1.048303,0.9586877,0.92544,0.922,0.91620375,0.5531576,0.22,7115.863
207,12/28/2000,9005,109.946109,88.18446,0,4,3.3,1.047955,0.959887,0.92544,0.922,0.802069858,0.5501347,0.08258928,7048.642
100,12/29/2000,9009,122.32038,93.06780248,0,3.4,4,1.048645,0.9575181,0.92544,0.922,0.760852791,0.55183,5.575263,6329.841
200,12/29/2000,9009,116.63106,93.35226848,0,3.25,2.708,1.048036,0.9596068,0.92544,0.922,0.800406585,0.5539733,0.2379032,4544.285
106,12/29/2000,9005,96.71844,86.76213,0,4,2.7,1.047695,0.9607894,0.92544,0.922,0.897058824,0.5563955,0.08079402,3258.789
107,12/29/2000,9005,127.8200607,109.092711,0,4.0625,3.297636,1.049685,0.9540011,0.92544,0.922,0.853486615,0.5512658,0.4130785,6813.573
112,12/29/2000,9005,102.40776,93.39967474,0,4.063,2.8,1.048308,0.9586721,0.92544,0.922,0.912037083,0.5531573,0.2194048,7115.689
108,12/29/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047798,0.9604317,0.92544,0.922,0.935483871,0.5542294,0.1227529,4298.149
207,12/29/2000,9005,109.377177,88.18446,0,4,3.3,1.047901,0.9600738,0.92544,0.922,0.806241873,0.5501848,0.08259375,7048.642
100,12/30/2000,9009,122.32038,92.64108926,0,3.4,4,1.048627,0.9575805,0.92544,0.922,0.757364302,0.5518315,5.592524,6328.198
200,12/30/2000,9009,116.63106,92.735916,0,3.25,2.708,1.047996,0.9597469,0.92544,0.922,0.795121951,0.5539745,0.2375,4544.787
107,12/30/2000,9005,128.0097,109.234944,0,4.0625,3.297273,1.049703,0.9539384,0.92544,0.922,0.853333333,0.551248,0.4130888,6813.636
106,12/30/2000,9005,96.71844,86.76213,0,4,2.7,1.04761,0.9610849,0.92544,0.922,0.897058824,0.5563948,0.08048349,3258.8
108,12/30/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047735,0.9606495,0.92544,0.922,0.935483871,0.5542311,0.1227617,4297.78
112,12/30/2000,9005,102.40776,92.83074274,0,4.063,2.8,1.048199,0.9590461,0.92544,0.922,0.906481528,0.5531666,0.2188095,7115.514
207,12/30/2000,9005,108.8556513,88.18446,0,4,3.3,1.047852,0.960245,0.92544,0.922,0.810104565,0.5502311,0.08259822,7048.642
100,12/31/2000,9009,122.32038,92.21439026,0,3.4,4,1.048622,0.9575961,0.92544,0.922,0.75387593,0.5518323,5.609784,6326.555
200,12/31/2000,9009,116.63106,92.35662326,0,3.25,2.708,1.047969,0.9598403,0.92544,0.922,0.791869878,0.5539754,0.2370968,4545.289
106,12/31/2000,9005,96.71844,86.76213,0,4,2.7,1.047548,0.9613025,0.92544,0.922,0.897058824,0.5563943,0.08017296,3258.81
107,12/31/2000,9005,128.436399,108.523779,0,4.0625,3.297909,1.049745,0.9537975,0.92544,0.922,0.84496124,0.5512224,0.4130992,6813.699
112,12/31/2000,9005,102.40776,92.49887048,0,4.063,2.8,1.048163,0.9591707,0.92544,0.922,0.903240833,0.5531677,0.2182143,7115.341
108,12/31/2000,9005,88.18446,82.49514,0,4.06,2.3,1.047673,0.9608672,0.92544,0.922,0.935483871,0.5542383,0.1227705,4297.411
207,12/31/2000,9005,109.0453047,88.18446,0,4,3.3,1.04787,0.9601827,0.92544,0.922,0.808695617,0.5502162,0.08260268,7048.641
100,1/1/2001,9009,122.32038,91.83509752,0,3.4,4,1.048608,0.9576429,0.92544,0.922,0.750775116,0.5518336,5.627045,6324.913
200,1/1/2001,9009,116.63106,91.740285,0,3.25,2.708,1.047928,0.9599804,0.92544,0.922,0.786585366,0.5539767,0.2366935,4545.79
107,1/1/2001,9005,129.858729,109.946109,0,4.0625,3.202,1.049886,0.9533275,0.92544,0.922,0.846659365,0.5509398,0.4131095,6813.762
106,1/1/2001,9005,96.71844,86.76213,0,4,2.7,1.047503,0.961458,0.92544,0.922,0.897058824,0.5563939,0.07986242,3258.82
108,1/1/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047619,0.9610538,0.92544,0.922,0.935483871,0.5542398,0.1227792,4297.043
112,1/1/2001,9005,102.40776,92.07215726,0,4.063,2.8,1.048122,0.9593109,0.92544,0.922,0.899074028,0.553169,0.217619,7115.166
207,1/1/2001,9005,108.950478,88.18446,0,4,3.3,1.047861,0.9602138,0.92544,0.922,0.809399478,0.5502236,0.08260714,7048.641
100,1/2/2001,9009,122.32038,91.36099226,0,3.4,4,1.04859,0.9577053,0.92544,0.922,0.746899186,0.5518352,5.644305,6323.27
200,1/2/2001,9009,116.63106,91.171353,0,3.25,2.708,1.047888,0.9601204,0.92544,0.922,0.781707317,0.5539833,0.2362903,4546.291
106,1/2/2001,9005,96.71844,86.76213,0,4,2.7,1.047428,0.9617221,0.92544,0.922,0.897058824,0.5563988,0.07955189,3258.83
107,1/2/2001,9005,130.9017663,110.7521007,0,4.0625,3.194727,1.049989,0.9529827,0.92544,0.922,0.846070331,0.5508499,0.4131198,6813.826
112,1/2/2001,9005,102.40776,91.36099226,0,4.063,2.8,1.04809,0.9594199,0.92544,0.922,0.892129583,0.55317,0.2170238,7114.992
108,1/2/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047539,0.9613336,0.92544,0.922,0.935483871,0.554242,0.122788,4296.674
207,1/2/2001,9005,108.5711853,88.18446,0,4,3.3,1.047825,0.9603383,0.92544,0.922,0.81222711,0.5502588,0.08261161,7048.641
100,1/3/2001,9009,122.32038,91.02912,0,3.4,4,1.048544,0.9578613,0.92544,0.922,0.744186047,0.551838,5.661565,6321.627
200,1/3/2001,9009,116.63106,90.64982726,0,3.25,2.708,1.047838,0.9602916,0.92544,0.922,0.777235732,0.5539848,0.2358871,4546.793
107,1/3/2001,9005,132.27669,111.8425443,0,4.0625,3.182455,1.050125,0.9525281,0.92544,0.922,0.845519677,0.550724,0.4131302,6813.888
106,1/3/2001,9005,96.71844,86.76213,0,4,2.7,1.047335,0.9620484,0.92544,0.922,0.897058824,0.556398,0.07924135,3258.84
108,1/3/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047437,0.9616911,0.92544,0.922,0.935483871,0.5542448,0.1227968,4296.305
112,1/3/2001,9005,102.40776,90.79206026,0,4.063,2.8,1.048009,0.9597002,0.92544,0.922,0.886574028,0.5531728,0.2164286,7114.817
207,1/3/2001,9005,108.09708,88.18446,0,4,3.3,1.04778,0.9604939,0.92544,0.922,0.815789474,0.5503013,0.08261607,7048.64
100,1/4/2001,9009,122.32038,93.39967474,0,3.4,4,1.048709,0.9572996,0.92544,0.922,0.76356593,0.5518304,5.678826,6319.986
200,1/4/2001,9009,116.63106,89.749023,0,3.25,2.708,1.047753,0.9605873,0.92544,0.922,0.769512195,0.5539872,0.2354839,4547.294
106,1/4/2001,9005,96.71844,86.76213,0,4,2.7,1.047251,0.9623435,0.92544,0.922,0.897058824,0.5563973,0.07893082,3258.85
107,1/4/2001,9005,133.3671477,112.8855815,0,4.0625,3.171546,1.050233,0.9521673,0.92544,0.922,0.846427201,0.550618,0.4131405,6813.951
112,1/4/2001,9005,102.40776,90.08089526,0,4.063,2.8,1.047924,0.959996,0.92544,0.922,0.879629583,0.5531759,0.2158333,7114.643
108,1/4/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047361,0.9619552,0.92544,0.922,0.935483871,0.5542523,0.1228056,4295.937
207,1/4/2001,9005,107.4807417,88.18446,0,4,3.3,1.047722,0.9606961,0.92544,0.922,0.820467542,0.5503548,0.08262054,7048.64
100,1/5/2001,9009,122.32038,93.589314,0,3.4,4,1.048713,0.957284,0.92544,0.922,0.765116279,0.5518308,5.696086,6318.344
200,1/5/2001,9009,116.63106,88.99045174,0,3.25,2.708,1.047677,0.9608517,0.92544,0.922,0.763008171,0.5539894,0.2350806,4547.796
107,1/5/2001,9005,134.410185,113.7864,0,4.0625,3.164727,1.050337,0.9518221,0.92544,0.922,0.846560847,0.5505267,0.4131508,6814.014
106,1/5/2001,9005,96.71844,86.76213,0,4,2.7,1.047163,0.962654,0.92544,0.922,0.897058824,0.5564021,0.07862028,3258.86
108,1/5/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047282,0.9622347,0.92544,0.922,0.935483871,0.5542544,0.1228144,4295.567
112,1/5/2001,9005,102.40776,89.51197748,0,4.063,2.8,1.047838,0.9602916,0.92544,0.922,0.874074167,0.5531788,0.2152381,7114.469
207,1/5/2001,9005,107.0540427,88.18446,0,4,3.3,1.047681,0.9608361,0.92544,0.922,0.823737785,0.5503935,0.082625,7048.639
100,1/6/2001,9009,122.32038,93.92118626,0,3.4,4,1.048723,0.9572528,0.92544,0.922,0.767829419,0.5518309,5.713347,6316.701
200,1/6/2001,9009,116.63106,88.42151974,0,3.25,2.708,1.047606,0.9611005,0.92544,0.922,0.758130122,0.5539914,0.2346774,4548.297
106,1/6/2001,9005,96.71844,86.76213,0,4,2.7,1.047097,0.9628868,0.92544,0.922,0.897058824,0.5564016,0.07830975,3258.871
107,1/6/2001,9005,135.3583955,114.924264,0,4.0625,3.160273,1.050431,0.9515082,0.92544,0.922,0.849036837,0.5504453,0.4131612,6814.078
112,1/6/2001,9005,102.40776,89.037858,0,4.063,2.8,1.047775,0.9605095,0.92544,0.922,0.869444444,0.5531864,0.2146429,7114.295
108,1/6/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047224,0.9624366,0.92544,0.922,0.935483871,0.554256,0.1228232,4295.199
207,1/6/2001,9005,106.816983,88.18446,0,4,3.3,1.047659,0.9609138,0.92544,0.922,0.825565912,0.550412,0.08262946,7048.639
100,1/7/2001,9009,122.32038,94.016013,0,3.4,4,1.048713,0.957284,0.92544,0.922,0.768604651,0.551832,5.730608,6315.06
200,1/7/2001,9009,116.63106,87.66293426,0,3.25,2.708,1.047521,0.9613958,0.92544,0.922,0.751625976,0.5539992,0.2342742,4548.799
107,1/7/2001,9005,136.54368,116.062128,0,4.0625,3.165909,1.050549,0.9511157,0.92544,0.922,0.85,0.5503652,0.4131715,6814.141
106,1/7/2001,9005,96.71844,86.76213,0,4,2.7,1.047009,0.9631971,0.92544,0.922,0.897058824,0.5564008,0.07799921,3258.881
108,1/7/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047145,0.962716,0.92544,0.922,0.935483871,0.5542582,0.122832,4294.83
112,1/7/2001,9005,102.40776,88.37409926,0,4.063,2.8,1.047677,0.9608517,0.92544,0.922,0.862962917,0.5531899,0.2140476,7114.121
207,1/7/2001,9005,106.532517,88.18446,0,4,3.3,1.047632,0.9610072,0.92544,0.922,0.82777036,0.5504395,0.08263393,7048.639
100,1/8/2001,9009,122.32038,93.25744174,0,3.4,4,1.048658,0.9574713,0.92544,0.922,0.76240314,0.5518353,5.747868,6313.419
200,1/8/2001,9009,116.63106,86.904363,0,3.25,2.708,1.047423,0.9617377,0.92544,0.922,0.745121951,0.554002,0.233871,4549.3
106,1/8/2001,9005,96.71844,86.76213,0,4,2.7,1.046878,0.9636624,0.92544,0.922,0.897058824,0.5563997,0.07768868,3258.891
107,1/8/2001,9005,137.681544,117.057759,0,4.0625,3.172909,1.050663,0.9507387,0.92544,0.922,0.850206612,0.5502959,0.4131818,6814.204
112,1/8/2001,9005,102.40776,87.56812174,0,4.063,2.8,1.047512,0.9614269,0.92544,0.922,0.855092639,0.5531959,0.2134524,7113.946
108,1/8/2001,9005,88.18446,82.49514,0,4.06,2.3,1.047013,0.9631816,0.92544,0.922,0.935483871,0.5542671,0.1228408,4294.461
207,1/8/2001,9005,105.2998263,88.18446,0,4,3.3,1.047517,0.9614114,0.92544,0.922,0.837460641,0.5505461,0.08263839,7048.638
100,1/9/2001,9009,122.32038,93.54190774,0,3.4,4,1.048654,0.9574869,0.92544,0.922,0.764728721,0.5518361,5.765128,6311.777
200,1/9/2001,9009,116.63106,86.28802474,0,3.25,2.708,1.047339,0.9620329,0.92544,0.922,0.739837439,0.5540043,0.2334677,4549.802
107,1/9/2001,9005,138.534942,118.1482025,0,4.0625,3.177909,1.050748,0.9504558,0.92544,0.922,0.852840452,0.5502369,0.4131922,6814.267
106,1/9/2001,9005,96.71844,86.76213,0,4,2.7,1.046804,0.9639261,0.92544,0.922,0.897058824,0.5564046,0.07737815,3258.901
108,1/9/2001,9005,88.18446,82.49514,0,4.06,2.3,1.046948,0.9634143,0.92544,0.922,0.935483871,0.5542689,0.1228496,4294.093
112,1/9/2001,9005,102.40776,87.09400226,0,4.063,2.8,1.04745,0.9616445,0.92544,0.922,0.850462917,0.553198,0.2128571,7113.772
207,1/9/2001,9005,104.967954,88.18446,0,4,3.3,1.047485,0.9615201,0.92544,0.922,0.840108401,0.5505771,0.08264286,7048.638
100,1/10/2001,9009,122.32038,93.77895326,0,3.4,4,1.048658,0.9574713,0.92544,0.922,0.766666628,0.5518366,5.782389,6310.136
200,1/10/2001,9009,116.63106,85.624266,0,3.25,2.708,1.047255,0.9623279,0.92544,0.922,0.734146341,0.5540067,0.2330645,4550.303
106,1/10/2001,9005,96.71844,86.76213,0,4,2.7,1.046726,0.9642051,0.92544,0.922,0.897058824,0.5564039,0.07706761,3258.911
107,1/10/2001,9005,139.6253997,119.2386603,0,4.0625,3.180454,1.050857,0.9500943,0.92544,0.922,0.85398975,0.5501627,0.4132025,6814.331
112,1/10/2001,9005,102.40776,86.57249074,0,4.063,2.8,1.047375,0.9619086,0.92544,0.922,0.845370417,0.553206,0.2122619,7113.598
108,1/10/2001,9005,88.18446,82.49514,0,4.06,2.3,1.046878,0.9636624,0.92544,0.922,0.935483871,0.5542708,0.1228584,4293.724
207,1/10/2001,9005,104.6360817,88.18446,0,4,3.3,1.047454,0.9616289,0.92544,0.922,0.842772957,0.5506081,0.08264732,7048.638
100,1/11/2001,9009,122.32038,93.92118626,0,3.4,4,1.048668,0.9574401,0.92544,0.922,0.767829419,0.5518367,5.799649,6308.495
200,1/11/2001,9009,116.63106,85.57685974,0,3.25,2.708,1.047242,0.9623745,0.92544,0.922,0.733739878,0.5540127,0.2326613,4550.805
107,1/11/2001,9005,140.099505,119.5231405,0,4.0625,3.185455,1.050904,0.9499371,0.92544,0.922,0.853130355,0.5501343,0.4132128,6814.393
