WellID,Date,MethodID,CHP,THP,Temp,Choke,Qinj,PVT_fvFO,PVT_Zed,PVT_SpgO,PVT_SpgGP,Rel_Oper_Press,Rel_Crit_Press,WC,Test_Liquid,Test_Oil,Test_Water
100,12/31/2001,9009,8.6,5.47,0,3.4,4,1.046316,0.9656764,0.92544,0.922,0.6750925,0.5522333,11.90985,6514.655,5738.77,775.8858
200,12/31/2001,9009,8.2,5.75,0,3.25,2.721636,1.04687,0.963689,0.92544,0.922,0.7346622,0.5541568,0.1343972,4732.843,4726.482,6.360807
112,12/31/2001,9005,7.2,5.746666,0,4.063,2.8,1.046791,0.9639726,0.92544,0.922,0.8234856,0.5531293,0.1694693,7051.628,7039.678,11.95034
107,12/31/2001,9005,10.8,9.55,0,4.0625,4,1.054104,0.9393941,0.92544,0.922,0.8943678,0.5505341,0.4168698,6865.354,6836.735,28.61959
106,12/31/2001,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,12/31/2001,9005,6.2,5.8,0,4.06,2.3,1.046406,0.9653513,0.92544,0.922,0.9447019,0.5543855,0.1259806,4168.067,4162.816,5.250958
207,12/31/2001,9005,6.536667,6.2,0,4,3.3,1.046381,0.9654442,0.92544,0.922,0.9555272,0.5516373,0.08423214,7054.468,7048.526,5.94213
100,1/1/2002,9009,8.6,5.483333,0,3.4,4,1.046308,0.9657074,0.92544,0.922,0.6764766,0.5522343,11.92711,6514.141,5737.192,776.9489
112,1/1/2002,9005,7.2,5.743333,0,4.063,2.8,1.046804,0.9639261,0.92544,0.922,0.8230808,0.5531285,0.1699721,7051.411,7039.426,11.98543
200,1/1/2002,9009,8.2,5.753846,0,3.25,2.726818,1.048791,0.9570209,0.92544,0.922,0.7350788,0.5540876,0.1343262,4733.328,4726.97,6.3581
106,1/1/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/1/2002,9005,10.8,9.536667,0,4.0625,4,1.054201,0.9390762,0.92544,0.922,0.893241,0.5505285,0.4168802,6865.419,6836.799,28.62057
108,1/1/2002,9005,6.2,5.8,0,4.06,2.3,1.046389,0.9654133,0.92544,0.922,0.9447019,0.5543861,0.1259895,4167.699,4162.448,5.250861
207,1/1/2002,9005,6.506667,6.2,0,4,3.3,1.046342,0.9655835,0.92544,0.922,0.9593289,0.5516738,0.08423661,7054.468,7048.525,5.942444
100,1/2/2002,9009,8.6,5.483333,0,3.4,4,1.046265,0.9658621,0.92544,0.922,0.6764766,0.5522369,11.94437,6513.626,5735.614,778.0117
200,1/2/2002,9009,8.2,5.766667,0,3.25,2.732,1.049594,0.9543075,0.92544,0.922,0.7364672,0.5540616,0.1342553,4733.812,4727.456,6.355394
112,1/2/2002,9005,7.2,5.716667,0,4.063,2.8,1.046769,0.9640501,0.92544,0.922,0.819842,0.5531297,0.1704749,7051.194,7039.174,12.02051
107,1/2/2002,9005,10.8,9.53,0,4.0625,4,1.054316,0.9386946,0.92544,0.922,0.8926777,0.5505217,0.4168905,6865.483,6836.861,28.62155
106,1/2/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/2/2002,9005,6.2,5.8,0,4.06,2.3,1.046355,0.9655371,0.92544,0.922,0.9447019,0.554387,0.1259982,4167.33,4162.079,5.250762
207,1/2/2002,9005,6.446667,6.2,0,4,3.3,1.046265,0.9658621,0.92544,0.922,0.9670239,0.5517467,0.08424107,7054.468,7048.525,5.94276
100,1/3/2002,9009,8.6,5.49,0,3.4,4,1.046235,0.9659704,0.92544,0.922,0.6771686,0.5522388,11.96163,6513.111,5734.036,779.0744
112,1/3/2002,9005,7.2,5.71,0,4.063,2.8,1.046769,0.9640501,0.92544,0.922,0.8190323,0.5531294,0.1709777,7050.977,7038.922,12.05559
200,1/3/2002,9009,8.2,5.541667,0,3.25,2.732,1.04926,0.9554306,0.92544,0.922,0.7120995,0.5540754,0.1341844,4734.296,4727.943,6.352686
106,1/3/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/3/2002,9005,10.8,9.556666,0,4.0625,4,1.05447,0.9381856,0.92544,0.922,0.8949311,0.5505126,0.4169008,6865.547,6836.924,28.62252
108,1/3/2002,9005,6.2,5.8,0,4.06,2.3,1.046325,0.9656454,0.92544,0.922,0.9447019,0.5543934,0.126007,4166.961,4161.71,5.250664
207,1/3/2002,9005,6.406667,6.2,0,4,3.3,1.046214,0.9660478,0.92544,0.922,0.9722229,0.5517987,0.08424553,7054.468,7048.525,5.943074
100,1/4/2002,9009,8.6,5.513333,0,3.4,4,1.046218,0.9660323,0.92544,0.922,0.6795907,0.5522402,11.97889,6512.596,5732.459,780.137
200,1/4/2002,9009,8.2,5.316667,0,3.25,2.732,1.048929,0.9565524,0.92544,0.922,0.6877317,0.554089,0.1341135,4734.78,4728.43,6.349978
112,1/4/2002,9005,7.2,5.713333,0,4.063,2.8,1.046765,0.9640656,0.92544,0.922,0.8194371,0.5531294,0.1714804,7050.76,7038.669,12.09067
107,1/4/2002,9005,10.8,9.583333,0,4.0625,4,1.054624,0.9376764,0.92544,0.922,0.8971846,0.5504982,0.4169112,6865.611,6836.987,28.6235
106,1/4/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/4/2002,9005,6.2,5.8,0,4.06,2.3,1.046316,0.9656764,0.92544,0.922,0.9447019,0.5543937,0.1260158,4166.592,4161.342,5.250566
207,1/4/2002,9005,6.45,6.2,0,4,3.3,1.046269,0.9658466,0.92544,0.922,0.9665932,0.5517433,0.08425,7054.468,7048.525,5.94339
100,1/5/2002,9009,8.6,5.516667,0,3.4,4,1.046193,0.9661251,0.92544,0.922,0.6799368,0.552242,11.99615,6512.082,5730.882,781.1993
112,1/5/2002,9005,7.2,5.71,0,4.063,2.8,1.046782,0.9640036,0.92544,0.922,0.8190323,0.5531285,0.1719832,7050.542,7038.417,12.12575
200,1/5/2002,9009,8.2,5.316667,0,3.25,2.732,1.049013,0.9562679,0.92544,0.922,0.6877317,0.5540872,0.1340425,4735.265,4728.917,6.347269
106,1/5/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/5/2002,9005,10.8,9.606667,0,4.0625,4,1.05474,0.9372942,0.92544,0.922,0.8991565,0.5504914,0.4169215,6865.675,6837.051,28.62448
108,1/5/2002,9005,6.2,5.8,0,4.06,2.3,1.046286,0.9657847,0.92544,0.922,0.9447019,0.5543946,0.1260246,4166.223,4160.973,5.250467
207,1/5/2002,9005,6.473333,6.2,0,4,3.3,1.046299,0.9657383,0.92544,0.922,0.9635888,0.5517138,0.08425447,7054.468,7048.525,5.943705
100,1/6/2002,9009,8.6,5.513333,0,3.4,4,1.046137,0.9663262,0.92544,0.922,0.6795907,0.5522451,12.01341,6511.566,5729.305,782.2615
200,1/6/2002,9009,8.2,5.358333,0,3.25,2.732,1.049097,0.9559833,0.92544,0.922,0.6922442,0.5540854,0.1339716,4735.749,4729.404,6.344559
112,1/6/2002,9005,7.2,5.683333,0,4.063,2.8,1.046782,0.9640036,0.92544,0.922,0.8157935,0.5531282,0.172486,7050.325,7038.165,12.16083
107,1/6/2002,9005,10.8,9.62,0,4.0625,4,1.054831,0.9369916,0.92544,0.922,0.9002832,0.550486,0.4169318,6865.739,6837.114,28.62545
106,1/6/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/6/2002,9005,6.2,5.8,0,4.06,2.3,1.046248,0.965924,0.92544,0.922,0.9447019,0.5543956,0.1260334,4165.854,4160.604,5.250369
207,1/6/2002,9005,6.49,6.2,0,4,3.3,1.046321,0.9656609,0.92544,0.922,0.9614542,0.5516965,0.08425893,7054.468,7048.524,5.944019
100,1/7/2002,9009,8.6,5.5,0,3.4,4,1.046095,0.9664808,0.92544,0.922,0.6782067,0.5522531,12.03067,6511.052,5727.728,783.3234
112,1/7/2002,9005,7.2,5.666667,0,4.063,2.8,1.046734,0.9641741,0.92544,0.922,0.8137693,0.5531299,0.1729888,7050.108,7037.912,12.1959
200,1/7/2002,9009,8.2,5.345833,0,3.25,2.735091,1.049106,0.9559498,0.92544,0.922,0.6908905,0.5540878,0.1339007,4736.233,4729.891,6.341849
106,1/7/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/7/2002,9005,10.8,9.616667,0,4.0625,4,1.054913,0.9367208,0.92544,0.922,0.9000015,0.5504811,0.4169421,6865.803,6837.177,28.62643
108,1/7/2002,9005,6.2,5.8,0,4.06,2.3,1.046193,0.9661251,0.92544,0.922,0.9447019,0.5543971,0.1260422,4165.486,4160.235,5.250271
207,1/7/2002,9005,6.486667,6.2,0,4,3.3,1.046316,0.9656764,0.92544,0.922,0.9618803,0.5516999,0.08426339,7054.468,7048.524,5.944334
100,1/8/2002,9009,8.6,5.486667,0,3.4,4,1.046052,0.9666355,0.92544,0.922,0.6768226,0.5522557,12.04794,6510.537,5726.152,784.3853
200,1/8/2002,9009,8.2,5.320833,0,3.25,2.738182,1.049116,0.9559163,0.92544,0.922,0.688183,0.5540903,0.1338298,4736.717,4730.378,6.339139
112,1/8/2002,9005,7.2,5.646667,0,4.063,2.8,1.046682,0.9643601,0.92544,0.922,0.8113402,0.5531317,0.1734916,7049.891,7037.66,12.23097
107,1/8/2002,9005,10.8,9.616667,0,4.0625,4,1.055024,0.9363542,0.92544,0.922,0.9000015,0.5504745,0.4169525,6865.867,6837.239,28.62741
106,1/8/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/8/2002,9005,6.2,5.8,0,4.06,2.3,1.046133,0.9663416,0.92544,0.922,0.9447019,0.5543987,0.126051,4165.117,4159.867,5.250172
207,1/8/2002,9005,6.48,6.2,0,4,3.3,1.046308,0.9657074,0.92544,0.922,0.9627338,0.5517069,0.08426785,7054.468,7048.524,5.944649
100,1/9/2002,9009,8.6,5.516667,0,3.4,4,1.046036,0.9666973,0.92544,0.922,0.6799368,0.5522571,12.0652,6510.022,5724.576,785.447
112,1/9/2002,9005,7.2,5.653333,0,4.063,2.8,1.046682,0.9643601,0.92544,0.922,0.8121499,0.5531315,0.1739944,7049.674,7037.408,12.26604
200,1/9/2002,9009,8.2,5.325,0,3.25,2.741273,1.04924,0.9554976,0.92544,0.922,0.6886342,0.55409,0.1337589,4737.202,4730.865,6.336427
106,1/9/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/9/2002,9005,10.8,9.63,0,4.0625,4,1.055163,0.9358919,0.92544,0.922,0.9011282,0.5504662,0.4169628,6865.932,6837.303,28.62838
108,1/9/2002,9005,6.2,5.8,0,4.06,2.3,1.046108,0.9664344,0.92544,0.922,0.9447019,0.5543994,0.1260598,4164.748,4159.498,5.250073
207,1/9/2002,9005,6.5,6.2,0,4,3.3,1.046333,0.9656145,0.92544,0.922,0.9601779,0.5516807,0.08427233,7054.468,7048.523,5.944964
100,1/10/2002,9009,8.6,5.51,0,3.4,4,1.045976,0.9669137,0.92544,0.922,0.6792448,0.5522604,12.08246,6509.507,5722.999,786.5084
200,1/10/2002,9009,8.2,5.325,0,3.25,2.744364,1.049698,0.9539552,0.92544,0.922,0.6886342,0.5540762,0.1336879,4737.686,4731.352,6.333714
112,1/10/2002,9005,7.2,5.633333,0,4.063,2.8,1.046639,0.964515,0.92544,0.922,0.8097208,0.553133,0.1744972,7049.457,7037.155,12.3011
107,1/10/2002,9005,10.8,9.632143,0,4.0625,4,1.055225,0.9356846,0.92544,0.922,0.9013094,0.5504572,0.4169731,6865.996,6837.366,28.62936
106,1/10/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/10/2002,9005,6.2,5.8,0,4.06,2.3,1.04604,0.9666818,0.92544,0.922,0.9447019,0.5544066,0.1260686,4164.379,4159.129,5.249974
207,1/10/2002,9005,6.52,6.2,0,4,3.3,1.046359,0.9655216,0.92544,0.922,0.9576356,0.5516546,0.08427679,7054.468,7048.523,5.94528
100,1/11/2002,9009,8.6,5.533333,0,3.4,4,1.045947,0.9670219,0.92544,0.922,0.6816668,0.5522624,12.09972,6508.993,5721.423,787.5696
112,1/11/2002,9005,7.2,5.646667,0,4.063,2.8,1.046609,0.9646235,0.92544,0.922,0.8113402,0.5531339,0.175,7049.239,7036.903,12.33617
200,1/11/2002,9009,8.2,5.354167,0,3.25,2.747455,1.049934,0.9531663,0.92544,0.922,0.691793,0.5540732,0.133617,4738.17,4731.839,6.331002
106,1/11/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/11/2002,9005,10.8,9.634615,0,4.0625,4,1.055297,0.9354452,0.92544,0.922,0.9015182,0.5504529,0.4169835,6866.06,6837.429,28.63033
108,1/11/2002,9005,6.2,5.8,0,4.06,2.3,1.046002,0.966821,0.92544,0.922,0.9447019,0.5544077,0.1260774,4164.01,4158.76,5.249876
207,1/11/2002,9005,6.56,6.2,0,4,3.3,1.046411,0.9653358,0.92544,0.922,0.9525911,0.5516076,0.08428125,7054.468,7048.522,5.945594
100,1/12/2002,9009,8.6,5.556667,0,3.4,4,1.045917,0.9671301,0.92544,0.922,0.6840889,0.5522643,12.11698,6508.478,5719.848,788.6308
200,1/12/2002,9009,8.2,5.383333,0,3.25,2.738364,1.05017,0.9523768,0.92544,0.922,0.6949518,0.5540493,0.1335461,4738.654,4732.326,6.328288
112,1/12/2002,9005,7.2,5.66,0,4.063,2.8,1.046578,0.9647319,0.92544,0.922,0.8129596,0.5531349,0.175625,7049.022,7036.642,12.37984
107,1/12/2002,9005,10.8,9.6375,0,4.0625,4,1.055381,0.935166,0.92544,0.922,0.901762,0.5504479,0.4169938,6866.124,6837.493,28.63131
106,1/12/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/12/2002,9005,6.2,5.8,0,4.06,2.3,1.045964,0.9669601,0.92544,0.922,0.9447019,0.5544087,0.1260862,4163.642,4158.392,5.249777
207,1/12/2002,9005,6.6,6.2,0,4,3.3,1.046462,0.9651501,0.92544,0.922,0.9475995,0.5515551,0.08428571,7054.468,7048.522,5.945909
100,1/13/2002,9009,8.6,5.55,0,3.4,4,1.045858,0.9673464,0.92544,0.922,0.6833969,0.5522677,12.13424,6507.963,5718.271,789.6917
112,1/13/2002,9005,7.2,5.646667,0,4.063,2.8,1.046518,0.9649488,0.92544,0.922,0.8113402,0.553137,0.17625,7048.805,7036.382,12.42352
200,1/13/2002,9009,8.2,5.141667,0,3.25,2.729273,1.050221,0.9522088,0.92544,0.922,0.6687791,0.5540353,0.1334752,4739.139,4732.813,6.325574
106,1/13/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/13/2002,9005,10.8,9.640909,0,4.0625,4,1.05548,0.9348359,0.92544,0.922,0.9020501,0.5504419,0.4170041,6866.188,6837.556,28.63229
108,1/13/2002,9005,6.2,5.8,0,4.06,2.3,1.0459,0.9671919,0.92544,0.922,0.9447019,0.5544103,0.126095,4163.272,4158.022,5.249678
207,1/13/2002,9005,6.593333,6.2,0,4,3.3,1.046453,0.9651811,0.92544,0.922,0.9484278,0.5515674,0.08429018,7054.468,7048.522,5.946224
100,1/14/2002,9009,8.6,5.54,0,3.4,4,1.045808,0.9675318,0.92544,0.922,0.6823589,0.5522706,12.1515,6507.448,5716.696,790.7524
200,1/14/2002,9009,8.2,5.15,0,3.25,2.733454,1.050367,0.9517212,0.92544,0.922,0.6696815,0.5540354,0.1334043,4739.623,4733.3,6.322858
112,1/14/2002,9005,7.2,5.636667,0,4.063,2.8,1.046488,0.9650571,0.92544,0.922,0.8101256,0.553138,0.176875,7048.588,7036.121,12.46719
107,1/14/2002,9005,10.8,9.63,0,4.0625,4,1.055542,0.9346312,0.92544,0.922,0.9011282,0.5504382,0.4170144,6866.252,6837.619,28.63326
106,1/14/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/14/2002,9005,6.2,5.8,0,4.06,2.3,1.045833,0.9674391,0.92544,0.922,0.9447019,0.5544121,0.1261038,4162.904,4157.654,5.249579
207,1/14/2002,9005,6.61,6.2,0,4,3.3,1.046475,0.9651036,0.92544,0.922,0.9463597,0.5515447,0.08429464,7054.468,7048.521,5.946539
100,1/15/2002,9009,8.6,5.523334,0,3.4,4,1.045808,0.9675318,0.92544,0.922,0.6806288,0.5522712,12.16876,6506.934,5715.121,791.813
112,1/15/2002,9005,7.2,5.646667,0,4.063,2.8,1.046475,0.9651036,0.92544,0.922,0.8113402,0.5531383,0.1775,7048.371,7035.86,12.51086
200,1/15/2002,9009,8.2,5.2,0,3.25,2.736546,1.050294,0.9519634,0.92544,0.922,0.6750966,0.5540454,0.1333333,4740.107,4733.787,6.320143
106,1/15/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/15/2002,9005,10.8,9.666667,0,4.0625,4,1.055617,0.9343811,0.92544,0.922,0.9042268,0.5504337,0.4170248,6866.316,6837.682,28.63424
108,1/15/2002,9005,6.2,5.8,0,4.06,2.3,1.045587,0.9683502,0.92544,0.922,0.9447019,0.5544235,0.1261126,4162.535,4157.285,5.24948
207,1/15/2002,9005,6.653333,6.2,0,4,3.3,1.046531,0.9649023,0.92544,0.922,0.9410248,0.5514885,0.08429911,7054.468,7048.521,5.946854
100,1/16/2002,9009,8.6,5.506667,0,3.4,4,1.045812,0.9675164,0.92544,0.922,0.6788987,0.5522715,12.18602,6506.419,5713.545,792.8734
200,1/16/2002,9009,8.2,5.239286,0,3.25,2.744909,1.048572,0.9577677,0.92544,0.922,0.6793513,0.5541213,0.1332624,4740.591,4734.274,6.317426
112,1/16/2002,9005,7.2,5.646667,0,4.063,2.8,1.046466,0.9651346,0.92544,0.922,0.8113402,0.5531384,0.178125,7048.153,7035.599,12.55452
107,1/16/2002,9005,10.8,9.675,0,4.0625,4,1.055657,0.934248,0.92544,0.922,0.904931,0.5504313,0.4170351,6866.38,6837.744,28.63522
106,1/16/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/16/2002,9005,6.2,5.8,0,4.06,2.3,1.045595,0.9683193,0.92544,0.922,0.9447019,0.5544234,0.1261214,4162.166,4156.917,5.249381
207,1/16/2002,9005,6.666667,6.2,0,4,3.3,1.046548,0.9648404,0.92544,0.922,0.9393954,0.5514745,0.08430357,7054.468,7048.521,5.947168
100,1/17/2002,9009,8.6,5.52,0,3.4,4,1.045833,0.9674391,0.92544,0.922,0.6802828,0.5522711,12.20328,6505.904,5711.97,793.9336
112,1/17/2002,9005,7.2,5.693333,0,4.063,2.8,1.046492,0.9650416,0.92544,0.922,0.817008,0.5531371,0.17875,7047.936,7035.338,12.59818
200,1/17/2002,9009,8.2,5.28,0,3.25,2.750636,1.04796,0.9598714,0.92544,0.922,0.6837607,0.5541569,0.1331915,4741.076,4734.761,6.31471
106,1/17/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/17/2002,9005,10.8,9.728572,0,4,4,1.055749,0.9339399,0.92544,0.922,0.9094582,0.5504257,0.4170454,6866.444,6837.808,28.63619
108,1/17/2002,9005,6.2,5.8,0,4.06,2.3,1.045612,0.9682575,0.92544,0.922,0.9447019,0.5544232,0.1261302,4161.797,4156.548,5.249281
207,1/17/2002,9005,6.746666,6.2,0,4,3.3,1.046652,0.9644685,0.92544,0.922,0.929736,0.551374,0.08430804,7054.468,7048.521,5.947484
100,1/18/2002,9009,8.6,5.536667,0,3.4,4,1.045888,0.9672382,0.92544,0.922,0.6820129,0.552269,12.22054,6505.389,5710.395,794.9937
200,1/18/2002,9009,8.2,5.456666,0,3.25,2.740818,1.04824,0.9589058,0.92544,0.922,0.7028939,0.5541318,0.1331206,4741.56,4735.248,6.311991
112,1/18/2002,9005,7.2,5.7,0,4.063,2.8,1.046488,0.9650571,0.92544,0.922,0.8178177,0.5531371,0.179375,7047.719,7035.078,12.64185
107,1/18/2002,9005,10.8,9.716666,0,4,4,1.055776,0.9338486,0.92544,0.922,0.908452,0.550424,0.4170558,6866.508,6837.871,28.63717
106,1/18/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/18/2002,9005,6.2,5.8,0,4.06,2.3,1.045678,0.9680105,0.92544,0.922,0.9447019,0.5544217,0.126139,4161.428,4156.179,5.249182
207,1/18/2002,9005,6.786667,6.2,0,4,3.3,1.046704,0.9642826,0.92544,0.922,0.9249803,0.5513209,0.0843125,7054.468,7048.521,5.947798
100,1/19/2002,9009,8.6,5.54,0,3.4,4,1.04593,0.9670837,0.92544,0.922,0.6823589,0.5522676,12.2378,6504.875,5708.821,796.0536
112,1/19/2002,9005,7.2,5.696667,0,4.063,2.8,1.046484,0.9650726,0.92544,0.922,0.8174129,0.5531371,0.18,7047.502,7034.816,12.6855
200,1/19/2002,9009,8.2,5.636667,0,3.25,2.735545,1.048517,0.9579549,0.92544,0.922,0.7223881,0.5541157,0.1330497,4742.044,4735.735,6.309273
106,1/19/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/19/2002,9005,10.8,9.7,0,4,4,1.055815,0.9337207,0.92544,0.922,0.9070436,0.5504164,0.4170661,6866.572,6837.934,28.63815
108,1/19/2002,9005,6.2,5.8,0,4.06,2.3,1.045728,0.9678252,0.92544,0.922,0.9447019,0.5544207,0.1261478,4161.06,4155.811,5.249083
207,1/19/2002,9005,6.75,6.2,0,4,3.3,1.046656,0.964453,0.92544,0.922,0.9293378,0.5513705,0.08431696,7054.468,7048.52,5.948113
100,1/20/2002,9009,8.6,5.556667,0,3.4,4,1.045964,0.9669601,0.92544,0.922,0.6840889,0.5522666,12.25506,6504.359,5707.246,797.1132
200,1/20/2002,9009,8.2,5.623333,0,3.25,2.740818,1.048403,0.9583448,0.92544,0.922,0.7209441,0.5541283,0.1329787,4742.528,4736.222,6.306553
112,1/20/2002,9005,7.2,5.686666,0,4.063,2.8,1.046441,0.9652275,0.92544,0.922,0.8161983,0.5531385,0.1857692,7047.285,7034.193,13.09169
107,1/20/2002,9005,10.8,9.6875,0,4,4,1.055872,0.9335289,0.92544,0.922,0.9059873,0.5504129,0.4170764,6866.636,6837.997,28.63912
106,1/20/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/20/2002,9005,6.2,5.8,0,4.06,2.3,1.045774,0.9676554,0.92544,0.922,0.9447019,0.5544198,0.1261566,4160.691,4155.442,5.248984
207,1/20/2002,9005,6.746666,6.2,0,4,3.3,1.046652,0.9644685,0.92544,0.922,0.929736,0.551374,0.08432143,7054.468,7048.52,5.948428
100,1/21/2002,9009,8.6,5.573333,0,3.4,4,1.046019,0.9667591,0.92544,0.922,0.685819,0.5522646,12.27232,6503.845,5705.672,798.1727
112,1/21/2002,9005,7.2,5.706666,0,4.063,2.8,1.046398,0.9653823,0.92544,0.922,0.8186274,0.5531453,0.1915385,7047.067,7033.57,13.49785
200,1/21/2002,9009,8.2,5.596667,0,3.25,2.746091,1.048289,0.9587344,0.92544,0.922,0.7180561,0.5541354,0.1329078,4743.013,4736.709,6.303834
106,1/21/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/21/2002,9005,10.8,9.65,0,4,4,1.055944,0.9332891,0.92544,0.922,0.9028183,0.5504085,0.4170868,6866.701,6838.061,28.6401
108,1/21/2002,9005,6.2,5.8,0,4.06,2.3,1.045795,0.9675781,0.92544,0.922,0.9447019,0.5544195,0.1261653,4160.322,4155.073,5.248884
207,1/21/2002,9005,6.73,6.2,0,4,3.3,1.04663,0.964546,0.92544,0.922,0.9317319,0.551397,0.08432589,7054.468,7048.52,5.948743
100,1/22/2002,9009,8.6,5.6,0,3.4,4,1.046061,0.9666045,0.92544,0.922,0.6885871,0.5522631,12.28958,6503.33,5704.098,799.2321
200,1/22/2002,9009,8.2,5.613333,0,3.25,2.751364,1.048244,0.9588903,0.92544,0.922,0.719861,0.5541462,0.1328369,4743.497,4737.196,6.301113
112,1/22/2002,9005,7.2,5.716667,0,4.063,2.8,1.046402,0.9653668,0.92544,0.922,0.819842,0.5531396,0.1973077,7046.85,7032.946,13.90398
107,1/22/2002,9005,10.8,9.7,0,4,4,1.056158,0.9325693,0.92544,0.922,0.9070436,0.5503957,0.4170971,6866.765,6838.124,28.64108
106,1/22/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
108,1/22/2002,9005,6.2,5.8,0,4.06,2.3,1.045833,0.9674391,0.92544,0.922,0.9447019,0.5544187,0.1261741,4159.953,4154.705,5.248785
207,1/22/2002,9005,6.733333,6.2,0,4,3.3,1.046635,0.9645305,0.92544,0.922,0.9313321,0.5513881,0.08433036,7054.468,7048.52,5.949058
100,1/23/2002,9009,8.6,5.62,0,3.4,4,1.046052,0.9666355,0.92544,0.922,0.6906632,0.5522641,12.30684,6502.815,5702.524,800.2912
112,1/23/2002,9005,7.2,5.716667,0,4.063,2.8,1.046385,0.9654287,0.92544,0.922,0.819842,0.5531454,0.2030769,7046.633,7032.323,14.31009
200,1/23/2002,9009,8.2,5.613333,0,3.25,2.885636,1.048217,0.9589837,0.92544,0.922,0.719861,0.5543176,0.132766,4743.981,4737.683,6.298392
106,1/23/2002,9005,6.8,6.1,0,4,2.7,1.135148,0.6462889,0.92544,0.922,0.9106403,0.554732,0.04166667,3261.425,3260.066,1.358927
107,1/23/2002,9005,10.8,9.8,0,4,4,1.056373,0.931849,0.92544,0.922,0.9154943,0.5503827,0.4171074,6866.829,6838.187,28.64205
108,1/23/2002,9005,6.2,5.8,0,4.06,2.3,1.045867,0.9673155,0.92544,0.922,0.9447019,0.5544181,0.1261829,4159.584,4154.335,5.248685
207,1/23/2002,9005,6.733333,6.2,0,4,3.3,1.046635,0.9645305,0.92544,0.922,0.9313321,0.5513881,0.08433482,7054.468,7048.519,5.949373
100,1/24/2002,9009,8.6,5.596667,0,3.4,4,1.046019,0.9667591,0.92544,0.922,0.6882411,0.5522662,12.3241,6502.3,5700.95,801.3502
